AmountSpent,InteractionID,LoginFrequency,TransactionYear,ChurnStatus,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Groceries,InteractionType_Feedback,InteractionType_Inquiry,InteractionType_No Interaction,ResolutionStatus_Resolved,ResolutionStatus_Unresolved,ServiceUsage_Online Banking,ServiceUsage_Website
403.85,5265.0,32,2022,0,False,False,False,True,True,False,False,True,False,True,False
222.58,2621.0,38,2022,0,True,False,False,False,False,False,False,True,False,True,False
182.8,2621.0,38,2022,0,False,True,False,False,False,False,False,True,False,True,False
212.7,2621.0,38,2022,0,False,False,True,False,False,False,False,True,False,True,False
423.99,2621.0,38,2022,0,False,False,True,False,False,False,False,True,False,True,False
86.54,2621.0,38,2022,0,False,True,False,False,False,False,False,True,False,True,False
422.24,2621.0,38,2022,0,False,False,False,False,False,False,False,True,False,True,False
366.96,5938.0,21,2022,0,False,False,False,False,False,False,False,True,False,False,False
366.96,6866.0,21,2022,0,False,False,False,False,True,False,False,False,True,False,False
496.44,5938.0,21,2022,0,True,False,False,False,False,False,False,True,False,False,False
496.44,6866.0,21,2022,0,True,False,False,False,True,False,False,False,True,False,False
366.48,5938.0,21,2022,0,False,False,False,True,False,False,False,True,False,False,False
366.48,6866.0,21,2022,0,False,False,False,True,True,False,False,False,True,False,False
388.18,5938.0,21,2022,0,False,False,False,True,False,False,False,True,False,False,False
388.18,6866.0,21,2022,0,False,False,False,True,True,False,False,False,True,False,False
449.01,5938.0,21,2022,0,False,False,False,True,False,False,False,True,False,False,False
449.01,6866.0,21,2022,0,False,False,False,True,True,False,False,False,True,False,False
41.32,5938.0,21,2022,0,True,False,False,False,False,False,False,True,False,False,False
41.32,6866.0,21,2022,0,True,False,False,False,True,False,False,False,True,False,False
249.65,5938.0,21,2022,0,False,False,True,False,False,False,False,True,False,False,False
249.65,6866.0,21,2022,0,False,False,True,False,True,False,False,False,True,False,False
227.64,9434.0,8,2022,0,False,False,False,False,True,False,False,False,True,False,True
262.86,9434.0,8,2022,0,False,False,False,False,True,False,False,False,True,False,True
471.98,9434.0,8,2022,0,False,False,True,False,True,False,False,False,True,False,True
460.59,-1.0,6,2022,0,False,True,False,False,False,False,True,False,False,False,True
77.47,-1.0,6,2022,0,True,False,False,False,False,False,True,False,False,False,True
15.56,-1.0,4,2022,0,False,False,False,True,False,False,True,False,False,False,True
496.06,-1.0,4,2022,0,False,False,False,True,False,False,True,False,False,False,True
305.3,-1.0,4,2022,0,True,False,False,False,False,False,True,False,False,False,True
92.55,-1.0,4,2022,0,True,False,False,False,False,False,True,False,False,False,True
421.93,-1.0,4,2022,0,False,False,False,True,False,False,True,False,False,False,True
116.83,5071.0,17,2022,1,False,False,True,False,True,False,False,True,False,False,False
107.03,5071.0,17,2022,1,False,False,False,True,True,False,False,True,False,False,False
276.62,5071.0,17,2022,1,False,False,False,True,True,False,False,True,False,False,False
313.02,5071.0,17,2022,1,False,False,False,True,True,False,False,True,False,False,False
273.28,5071.0,17,2022,1,False,True,False,False,True,False,False,True,False,False,False
263.66,5071.0,17,2022,1,False,False,True,False,True,False,False,True,False,False,False
408.72,5071.0,17,2022,1,False,False,True,False,True,False,False,True,False,False,False
343.32,5071.0,17,2022,1,True,False,False,False,True,False,False,True,False,False,False
334.92,5071.0,17,2022,1,False,False,False,True,True,False,False,True,False,False,False
93.23,4840.0,21,2022,0,False,False,False,False,False,False,False,False,True,False,False
93.23,4781.0,21,2022,0,False,False,False,False,False,True,False,True,False,False,False
69.39,4840.0,21,2022,0,True,False,False,False,False,False,False,False,True,False,False
69.39,4781.0,21,2022,0,True,False,False,False,False,True,False,True,False,False,False
176.51,4840.0,21,2022,0,True,False,False,False,False,False,False,False,True,False,False
176.51,4781.0,21,2022,0,True,False,False,False,False,True,False,True,False,False,False
190.29,4840.0,21,2022,0,False,False,False,False,False,False,False,False,True,False,False
190.29,4781.0,21,2022,0,False,False,False,False,False,True,False,True,False,False,False
369.25,4840.0,21,2022,0,False,False,True,False,False,False,False,False,True,False,False
369.25,4781.0,21,2022,0,False,False,True,False,False,True,False,True,False,False,False
321.36,4840.0,21,2022,0,False,True,False,False,False,False,False,False,True,False,False
321.36,4781.0,21,2022,0,False,True,False,False,False,True,False,True,False,False,False
48.33,4840.0,21,2022,0,False,True,False,False,False,False,False,False,True,False,False
48.33,4781.0,21,2022,0,False,True,False,False,False,True,False,True,False,False,False
225.33,4840.0,21,2022,0,False,True,False,False,False,False,False,False,True,False,False
225.33,4781.0,21,2022,0,False,True,False,False,False,True,False,True,False,False,False
56.57,4840.0,21,2022,0,False,False,True,False,False,False,False,False,True,False,False
56.57,4781.0,21,2022,0,False,False,True,False,False,True,False,True,False,False,False
211.06,7290.0,4,2022,1,False,False,False,True,True,False,False,False,True,False,True
211.06,8905.0,4,2022,1,False,False,False,True,True,False,False,False,True,False,True
393.11,7290.0,4,2022,1,False,False,False,False,True,False,False,False,True,False,True
393.11,8905.0,4,2022,1,False,False,False,False,True,False,False,False,True,False,True
75.14,7290.0,4,2022,1,False,False,True,False,True,False,False,False,True,False,True
75.14,8905.0,4,2022,1,False,False,True,False,True,False,False,False,True,False,True
76.62,7290.0,4,2022,1,False,False,False,False,True,False,False,False,True,False,True
76.62,8905.0,4,2022,1,False,False,False,False,True,False,False,False,True,False,True
98.8,9871.0,35,2022,1,False,True,False,False,True,False,False,False,True,False,True
390.49,9871.0,35,2022,1,False,False,True,False,True,False,False,False,True,False,True
200.21,9871.0,35,2022,1,False,True,False,False,True,False,False,False,True,False,True
395.48,9871.0,35,2022,1,False,False,False,True,True,False,False,False,True,False,True
337.37,9871.0,35,2022,1,False,False,False,True,True,False,False,False,True,False,True
166.77,9871.0,35,2022,1,False,False,True,False,True,False,False,False,True,False,True
390.44,9871.0,35,2022,1,False,False,False,True,True,False,False,False,True,False,True
393.67,9871.0,35,2022,1,False,False,False,False,True,False,False,False,True,False,True
125.52,4200.0,30,2022,0,False,False,True,False,False,False,False,True,False,False,False
487.42,4200.0,30,2022,0,False,False,False,False,False,False,False,True,False,False,False
102.66,4200.0,30,2022,0,False,True,False,False,False,False,False,True,False,False,False
352.54,-1.0,27,2022,1,False,False,True,False,False,False,True,False,False,True,False
49.87,-1.0,27,2022,1,False,False,True,False,False,False,True,False,False,True,False
106.48,7410.0,12,2022,0,False,False,False,True,False,False,False,True,False,False,True
106.48,7990.0,12,2022,0,False,False,False,True,True,False,False,False,True,False,True
126.27,7410.0,12,2022,0,False,False,False,True,False,False,False,True,False,False,True
126.27,7990.0,12,2022,0,False,False,False,True,True,False,False,False,True,False,True
322.33,5828.0,48,2022,0,True,False,False,False,False,False,False,False,True,False,False
85.33,5828.0,48,2022,0,False,False,True,False,False,False,False,False,True,False,False
359.89,-1.0,20,2022,0,True,False,False,False,False,False,True,False,False,True,False
290.97,-1.0,20,2022,0,False,False,False,False,False,False,True,False,False,True,False
451.75,-1.0,20,2022,0,False,False,False,True,False,False,True,False,False,True,False
105.43,-1.0,20,2022,0,False,False,False,False,False,False,True,False,False,True,False
469.78,-1.0,20,2022,0,True,False,False,False,False,False,True,False,False,True,False
18.86,-1.0,20,2022,0,False,False,False,False,False,False,True,False,False,True,False
179.68,-1.0,20,2022,0,False,False,False,False,False,False,True,False,False,True,False
93.88,-1.0,40,2022,0,False,True,False,False,False,False,True,False,False,True,False
183.97,-1.0,40,2022,0,False,False,True,False,False,False,True,False,False,True,False
38.95,-1.0,40,2022,0,True,False,False,False,False,False,True,False,False,True,False
467.16,-1.0,40,2022,0,True,False,False,False,False,False,True,False,False,True,False
243.9,3771.0,44,2022,0,True,False,False,False,False,False,False,False,True,True,False
243.9,6303.0,44,2022,0,True,False,False,False,True,False,False,True,False,True,False
226.48,3771.0,44,2022,0,False,True,False,False,False,False,False,False,True,True,False
226.48,6303.0,44,2022,0,False,True,False,False,True,False,False,True,False,True,False
398.84,3771.0,44,2022,0,False,True,False,False,False,False,False,False,True,True,False
398.84,6303.0,44,2022,0,False,True,False,False,True,False,False,True,False,True,False
179.95,3771.0,44,2022,0,False,False,True,False,False,False,False,False,True,True,False
179.95,6303.0,44,2022,0,False,False,True,False,True,False,False,True,False,True,False
122.19,3771.0,44,2022,0,False,False,False,True,False,False,False,False,True,True,False
122.19,6303.0,44,2022,0,False,False,False,True,True,False,False,True,False,True,False
224.72,3771.0,44,2022,0,False,False,False,True,False,False,False,False,True,True,False
224.72,6303.0,44,2022,0,False,False,False,True,True,False,False,True,False,True,False
281.0,3771.0,44,2022,0,False,True,False,False,False,False,False,False,True,True,False
281.0,6303.0,44,2022,0,False,True,False,False,True,False,False,True,False,True,False
38.82,3755.0,41,2022,0,False,False,True,False,True,False,False,True,False,True,False
38.82,5185.0,41,2022,0,False,False,True,False,False,True,False,True,False,True,False
222.87,3755.0,41,2022,0,False,False,False,False,True,False,False,True,False,True,False
222.87,5185.0,41,2022,0,False,False,False,False,False,True,False,True,False,True,False
407.33,3755.0,41,2022,0,False,False,False,True,True,False,False,True,False,True,False
407.33,5185.0,41,2022,0,False,False,False,True,False,True,False,True,False,True,False
355.8,3755.0,41,2022,0,False,False,False,False,True,False,False,True,False,True,False
355.8,5185.0,41,2022,0,False,False,False,False,False,True,False,True,False,True,False
432.45,3755.0,41,2022,0,True,False,False,False,True,False,False,True,False,True,False
432.45,5185.0,41,2022,0,True,False,False,False,False,True,False,True,False,True,False
252.09,3755.0,41,2022,0,False,False,True,False,True,False,False,True,False,True,False
252.09,5185.0,41,2022,0,False,False,True,False,False,True,False,True,False,True,False
373.82,5573.0,33,2022,1,False,True,False,False,True,False,False,False,True,True,False
440.22,5573.0,33,2022,1,False,True,False,False,True,False,False,False,True,True,False
248.9,5573.0,33,2022,1,False,True,False,False,True,False,False,False,True,True,False
184.02,5573.0,33,2022,1,False,True,False,False,True,False,False,False,True,True,False
420.57,5573.0,33,2022,1,False,False,False,True,True,False,False,False,True,True,False
231.03,9373.0,10,2022,0,False,False,True,False,False,True,False,True,False,False,True
225.15,9373.0,10,2022,0,False,False,False,True,False,True,False,True,False,False,True
167.31,9373.0,10,2022,0,False,True,False,False,False,True,False,True,False,False,True
125.31,3755.0,5,2022,1,False,True,False,False,False,True,False,False,True,False,False
125.31,5610.0,5,2022,1,False,True,False,False,False,False,False,True,False,False,False
49.07,3755.0,5,2022,1,False,False,False,False,False,True,False,False,True,False,False
49.07,5610.0,5,2022,1,False,False,False,False,False,False,False,True,False,False,False
199.57,3755.0,5,2022,1,False,False,False,False,False,True,False,False,True,False,False
199.57,5610.0,5,2022,1,False,False,False,False,False,False,False,True,False,False,False
5.65,3755.0,5,2022,1,True,False,False,False,False,True,False,False,True,False,False
5.65,5610.0,5,2022,1,True,False,False,False,False,False,False,True,False,False,False
327.34,3755.0,5,2022,1,True,False,False,False,False,True,False,False,True,False,False
327.34,5610.0,5,2022,1,True,False,False,False,False,False,False,True,False,False,False
280.27,3755.0,5,2022,1,False,True,False,False,False,True,False,False,True,False,False
280.27,5610.0,5,2022,1,False,True,False,False,False,False,False,True,False,False,False
273.55,3755.0,5,2022,1,False,True,False,False,False,True,False,False,True,False,False
273.55,5610.0,5,2022,1,False,True,False,False,False,False,False,True,False,False,False
465.75,3755.0,5,2022,1,False,True,False,False,False,True,False,False,True,False,False
465.75,5610.0,5,2022,1,False,True,False,False,False,False,False,True,False,False,False
27.84,7400.0,11,2022,1,True,False,False,False,False,True,False,True,False,False,False
27.84,2766.0,11,2022,1,True,False,False,False,False,False,False,False,True,False,False
55.14,7400.0,11,2022,1,True,False,False,False,False,True,False,True,False,False,False
55.14,2766.0,11,2022,1,True,False,False,False,False,False,False,False,True,False,False
376.33,7400.0,11,2022,1,True,False,False,False,False,True,False,True,False,False,False
376.33,2766.0,11,2022,1,True,False,False,False,False,False,False,False,True,False,False
420.33,7400.0,11,2022,1,False,False,False,True,False,True,False,True,False,False,False
420.33,2766.0,11,2022,1,False,False,False,True,False,False,False,False,True,False,False
411.31,7400.0,11,2022,1,False,False,False,False,False,True,False,True,False,False,False
411.31,2766.0,11,2022,1,False,False,False,False,False,False,False,False,True,False,False
57.56,7400.0,11,2022,1,False,False,False,False,False,True,False,True,False,False,False
57.56,2766.0,11,2022,1,False,False,False,False,False,False,False,False,True,False,False
369.13,7400.0,11,2022,1,True,False,False,False,False,True,False,True,False,False,False
369.13,2766.0,11,2022,1,True,False,False,False,False,False,False,False,True,False,False
